IncidentID,start,end,RoadName,CommonName,Direction,CrossStreetName,CrossStCommonName,Latitude,Longitude,ConditionName,IncidentType,Event,EventName,Reason,DOTNotes,day,flood,wind,winter,fog,rainevent,winterevent,cycloneevent,dur,noweather
574281,2019-09-07T09:20:00Z,2019-09-10T12:00:00Z,NC-12,NA,Both Directions,NA,NA,35.77446386,-75.53949887,Road Closed,Weather Event,152,Hurricane Dorian,NC12 From Basnight Bridge to Mirlo is currently closed due to sand and water on roadway clearing efforts are in progress.,NA,9/7/19,1,0,0,0,0,0,1,3.111111111,0
574283,2019-09-07T13:54:00Z,2019-09-08T22:00:00Z,SR-1004,Needmore Rd.,Both Directions,SR-1932,Reedsford Rd,34.9221125,-78.21331255,Road Closed,Weather Event,152,Hurricane Dorian,Flooding over roadbed and brg # 21,NA,9/7/19,1,0,0,0,0,0,1,1.3375,0
574287,2019-09-07T14:29:00Z,2019-09-07T22:30:00Z,SR-1927,Cornwallis Rd,Both Directions,SR-1942,Mj Johnson Rd,34.90253637,-78.14714547,Cleared,Weather Event,152,Hurricane Dorian,road/Bridge overtopped with water,NA,9/7/19,1,0,0,0,0,0,1,0.334027778,0
574289,2019-09-07T10:55:00Z,2019-09-08T22:00:00Z,SR-1960,River Rd,Both Directions,SR-1945,Trinity Church Rd,34.85183783,-78.24465559,Road Closed,Weather Event,152,Hurricane Dorian,High water flowing over road bed,NA,9/7/19,1,0,0,0,0,0,1,1.461805556,0
574298,2019-09-07T18:38:00Z,2019-09-08T22:01:00Z,SR-1960,River Rd,Both Directions,SR-1004,Edmond Matthis Rd,34.85197821,-78.24462166,Road Closed,Weather Event,152,Hurricane Dorian,Water flowing over road bed,NA,9/7/19,1,0,0,0,0,0,1,1.140972222,0
574299,2019-09-07T18:42:00Z,2019-09-10T22:00:00Z,SR-1130,Lundy Rd,Both Directions,SR-1140,Hagar Murphy Rd,34.82245825,-78.30464339,Road Closed,Weather Event,152,Hurricane Dorian,water flowing over road bed,NA,9/7/19,1,0,0,0,0,0,1,3.1375,0
574300,2019-09-07T18:49:00Z,2019-09-09T22:00:00Z,SR-1206,Wright Bridge Rd,Both Directions,SR-1207,Riley Town Rd,34.83496946,-78.36889579,Cleared,Weather Event,152,Hurricane Dorian,Water flowing over roadway,NA,9/7/19,1,0,0,0,0,0,1,2.132638889,0
574301,2019-09-07T18:54:00Z,2019-09-10T01:14:00Z,SR-1207,Riley Town Rd,Both Directions,SR-1206,Wright Bridge Rd,34.83342782,-78.37291013,Cleared,Weather Event,152,Hurricane Dorian,The road is closed near Wright Bridge Road.,NA,9/7/19,1,0,0,0,0,0,1,2.263888889,0
574315,2019-09-08T00:20:00Z,2019-09-09T22:30:00Z,SR-1137,Boones Neck Rd SW,Both Directions,NA,Lena Lane,33.93000495,-78.31746664,Road Closed,Weather Event,152,Hurricane Dorian,One lane of roadway settling due to possible pipe failure.,NA,9/7/19,0,0,0,0,0,0,1,1.923611111,0
574317,2019-09-08T02:46:00Z,2019-09-11T23:00:00Z,NC-903,NA,Both Directions,SR-1138,Balkcum Rd,34.79322747,-78.31477554,Road Closed,Weather Event,152,Hurricane Dorian,Water flowing over roadway in mulitple locations on NC 903 between NC 411 and SR 1138 Balkcum Rd.,NA,9/7/19,1,0,0,0,0,0,1,3.843055556,0
574333,2019-09-08T14:05:00Z,2019-09-11T22:00:00Z,NC-411,NA,Both Directions,SR-1130,Lundy Rd,34.75403397,-78.29048204,Road Closed,Weather Event,152,Hurricane Dorian,Stormwater flowing across road bed,NA,9/8/19,1,0,0,0,0,0,1,3.329861111,0
574335,2019-09-08T15:34:00Z,2019-09-10T22:00:00Z,SR-1134,Lisbon Bridge Rd,Both Directions,NC-903,NA,34.79362854,-78.32395203,Road Closed,Weather Event,152,Hurricane Dorian,SR 1134 Lisbon Bridge Rd. closed due to stormwater flowing over roadbed,NA,9/8/19,1,0,0,0,0,0,1,2.268055556,0
574339,2019-09-08T18:58:00Z,2019-09-11T22:00:00Z,SR-1961,Hallsville Rd,Both Directions,SR-1702,S Blizzardtown Rd,34.90456948,-77.84641302,Road Closed,Weather Event,152,Hurricane Dorian,SR 1961 (Hallsville Road) is closed from SR 1702 (S Blizzard Town Road) to NC 50 due to high water.,NA,9/8/19,1,0,0,0,0,0,1,3.126388889,0
574360,2019-09-09T02:45:00Z,2019-09-10T22:00:00Z,SR-1130,Lundy Rd,Both Directions,NC-411,NA,34.75864572,-78.28449709,Road Closed,Weather Event,152,Hurricane Dorian,Route closed due to stormwater flowing over road bed.,NA,9/8/19,1,0,0,0,0,0,1,1.802083333,0
574380,2019-09-09T10:28:00Z,2019-09-13T15:28:00Z,SR-1520,Old Maple Hill Rd,Heading South,NC-50,NC 50,34.63796075,-77.73302681,Road Closed,Weather Event,152,Hurricane Dorian,Old Maple Hill Rd is closed from NC 50 to Shaw Hwy due to high water from Hurricane Dorian,NA,9/9/19,1,0,0,0,0,0,1,4.208333333,0
574400,2019-09-09T20:03:00Z,2019-09-11T22:00:00Z,SR-1827,Deep Bottom Road,Both Directions,NC-41,NA,34.78981744,-77.8449515,Road Closed,Weather Event,152,Hurricane Dorian,SR 1827 (Deep Bottom Road) is closed from NC 41 to SR 1980 (Stokestown Road) due to high water.,NA,9/9/19,1,0,0,0,0,0,1,2.08125,0
574430,2019-09-10T01:20:00Z,2019-09-14T02:20:00Z,SR-1300,Middle Rd,Both Directions,SR-1129,Chinquapin Chapel Rd,35.11144764,-77.41973114,Road Closed,Weather Event,152,Hurricane Dorian,Road Flooded,NA,9/9/19,1,0,0,0,0,0,1,4.041666667,0
574542,2019-09-11T18:46:00Z,2019-09-17T18:46:00Z,SR-1318,Croomsbridge Rd,Both Directions,US-117,NA,34.6462082,-77.87215818,Road Closed,Weather Event,152,Hurricane Dorian,High water from Hurricane Dorian,NA,9/11/19,1,0,0,0,0,0,1,6,0
575350,2019-09-23T19:10:00Z,2019-11-23T20:10:00Z,SR-1101,Thick Neck,Both Directions,US-17,US 17,36.09284006,-76.5415827,Cleared,Road Obstruction,152,Hurricane Dorian,The road has reopened.,NA,9/23/19,0,0,0,0,0,0,1,61.04166667,0
575711,2019-09-28T14:20:00Z,2019-09-30T17:00:00Z,SR-9999,Raeford RD,Both Directions,US-401,Raeford,35.03337989,-79.03112035,Road Closed,Road Obstruction,1,None,SR 3569 (Raeford Rd.) Road Flooded,NA,9/28/19,1,0,0,0,0,0,0,2.111111111,0
576572,2019-10-10T23:58:00Z,2019-10-11T09:00:00Z,NC-12,NA,Both Directions,NA,Blue Sea Rd,35.60638636,-75.4654842,Road Impassable,Road Obstruction,1,None,The road is closed near Blue Sea Rd due to flooding,Jeff Ryder 302,10/10/19,1,0,0,0,0,0,0,0.376388889,0
576595,2019-10-11T11:00:00Z,2019-10-16T23:00:00Z,NC-12,NA,Both Directions,NA,Corbina Dr,35.66374,-75.47589,Road Impassable,Weather Event,1,None,The road is closed from the Oregon Inlet to Rodanthe due to overwash.,Jeff CME Dare Co  - 292,10/11/19,1,0,0,0,0,0,0,5.5,0
576712,2019-10-12T15:49:00Z,2019-10-13T23:00:00Z,NC-12,NA,Both Directions,NA,Atkins Creek Drive,35.32589173,-75.50834203,Congestion,Weather Event,1,None,"There is congestion near Atkins Creek Drive in both directions, due to high water.",DOT_268,10/12/19,1,0,0,0,0,0,0,1.299305556,0
577729,2019-10-26T17:54:00Z,2019-11-01T22:00:00Z,US-441,NA,Both Directions,NA,Tennessee State Line,35.58514263,-83.35752011,Road Closed,Road Obstruction,1,None,The road is closed from Swain County to Gatlinburg Tennessee.,"ARL-269
STOC contacted MTMC advising Road Closed due to high winds and downed trees",10/31/19,0,1,0,0,0,0,0,6.170833333,0
578078,2019-10-31T13:15:00Z,2019-11-01T12:57:13Z,SR-1110,Island Ford Rd,Both Directions,NA,NA,35.17784732,-82.75544197,Cleared,Weather Event,1,None,Due to high water road is closed.,NA,10/31/19,1,0,0,0,0,0,0,0.987650463,0
578079,2019-10-31T13:21:00Z,2019-11-01T14:41:32Z,SR-1536,Cascade Lake Rd,Both Directions,NA,NA,35.2373086,-82.63342806,Road Closed,Weather Event,1,None,Due to high water road closed.,NA,10/31/19,1,0,0,0,0,0,0,1.055925926,0
578080,2019-10-31T13:26:00Z,2019-11-01T18:50:39Z,SR-1534,Hart Rd,Both Directions,NA,NA,35.25272484,-82.64569376,Cleared,Weather Event,1,None,Due to high water road is closed.,NA,10/31/19,1,0,0,0,0,0,0,1.225451389,0
578081,2019-10-31T13:37:00Z,2019-11-02T08:30:00Z,SR-1207,Barclay Rd,Both Directions,NA,NA,35.19666056,-82.72352798,Cleared,Weather Event,1,None,Due to high water road is closed,NA,10/31/19,1,0,0,0,0,0,0,1.786805556,0
578120,2019-10-31T21:33:00Z,2019-11-02T20:30:00Z,SR-1540,Wilson Rd,Both Directions,NA,NA,35.2508507,-82.69930892,Road Closed,Weather Event,1,None,road closed due to flooding,NA,10/31/19,1,0,0,0,0,0,0,1.95625,0
578136,2019-11-01T02:24:00Z,2019-11-01T20:30:00Z,SR-3430,Spur Rd,Both Directions,SR-3433,Davis Mill Rd,35.97786816,-79.78503647,Road Closed,Road Obstruction,1,None,Road is closed due to a tree down in electrical lines.,NA,10/31/19,0,1,0,0,0,0,0,0.754166667,0
578390,2019-11-05T11:26:00Z,2019-11-05T14:00:00Z,NC-251,Old Marshall Highway,Both Directions,SR-9999,Kuykendall Road,35.73319629,-82.65589209,Road Closed,Road Obstruction,1,None,The road is closed near Kuykendall Road due to a downed tree.,403/SHP/DOT,11/5/19,0,1,0,0,0,0,0,0.106944444,0
578591,2019-11-08T06:54:00Z,2020-01-27T23:00:00Z,US-441,NA,Both Directions,NA,TN State Line,35.59875235,-83.42227729,Road Closed,Weather Event,1,None,"US-441 is closed between Gatlinburg, TN and Cherokee, NC.",266/State Park Ranger,1/25/20,0,0,1,0,0,0,0,80.67083333,0
578755,2019-11-12T00:00:00Z,2019-11-14T00:00:00Z,US-441,NA,Both Directions,US-19,NA,35.47723551,-83.32055122,Road Closed,Weather Event,1,None,US-441 is closed from US-19 to the Tennessee State Line.,270//Smokey Mountain National Parks,11/11/19,0,0,0,0,0,0,0,2,1
579021,2019-11-16T13:53:00Z,2019-11-21T20:00:00Z,NC-12,NA,Both Directions,NA,NA,35.697,-75.48632,Lanes Narrowed,Road Obstruction,1,None,NC 12 South of Oregon Inlet Bridge to Rodanthe has reopened. Travelers are advised to use caution while traveleing in the area due to sand and standing water remaining on the road.,"Updated by Nathan Webster 11/18/2019 at 3:36 PM: extended the road closure linework south to Rodanthe
Updated by CW Bridgers 11/18/2019 at 8:53 AM
Updated by pj herzog 11/20 13:15
",11/16/19,1,1,0,0,0,0,0,5.254861111,0
579448,2019-11-24T04:15:00Z,2019-11-24T17:00:00Z,US-441,NA,Both Directions,NA,Great Smoky Mountains National Park,35.58026168,-83.34615667,Road Closed,Weather Event,1,None,The road is closed through the Great Smoky Mountains National Park due to icy road conditions.,JWC. Per GSMNP.,11/23/19,0,0,0,0,0,0,0,0.53125,1
579608,2019-11-27T11:50:00Z,2019-11-28T17:00:00Z,US-441,NA,Both Directions,NA,NA,35.52081849,-83.30810281,Road Closed,Road Obstruction,1,None,"The road is closed between Cherokee, NC, and Gatlinburg, TN due to high winds and downed trees.",403/STOC,11/27/19,0,1,0,0,0,0,0,1.215277778,0
579921,2019-12-03T18:10:00Z,2019-12-11T21:00:00Z,US-441,NA,Both Directions,NA,NA,35.52062992,-83.30800677,Road Closed,Weather Event,1,None,The road is closed between Cherokee NC and Gatlinburg TN due to inclement weather.,Smokey National Park,12/3/19,0,0,0,0,0,0,0,8.118055556,1
580535,2019-12-13T17:14:00Z,2019-12-16T19:29:26Z,SR-1652,Lockhart Rd,Both Directions,NA,NA,35.02545502,-80.10460972,Road Closed,Road Obstruction,1,None,Lockhart Rd has been closed between US 52 N & SR 1641 (Brown Creek Church Rd) due to high water at Goulds Fork.,NA,12/13/19,1,0,0,0,0,0,0,3.094050926,0
580583,2019-12-14T02:54:00Z,2020-04-30T21:00:00Z,SR-2610,Bowman Barrier Rd,Both Directions,SR-2618,Long Run Farm Rd,35.38879392,-80.42398516,Road Closed,Weather Event,1,None,road closed due to flooding between Lee St. and Long Run Farm Rd.,NA,12/13/19,1,0,0,0,0,0,0,138.7541667,0
581027,2019-12-23T13:20:00Z,2019-12-27T15:00:00Z,SR-1652,Lockhart Rd,Both Directions,NA,NA,35.02536062,-80.10504666,Road Closed,Weather Event,1,None,Lockhart Rd (SR 1652) is closed due to high water flooding at Goulds Fork between US 52 N and Brown Creek Church Rd (SR 1641).,NA,12/23/19,1,0,0,0,0,0,0,4.069444444,0
581035,2019-12-23T16:16:00Z,2019-12-24T17:16:00Z,SR-1003,Monroe White Store Rd,Both Directions,NA,Crowder Rd,34.90072499,-80.29367583,Road Impassable,Weather Event,1,None,Roadway flooded.,NA,12/23/19,1,0,0,0,0,0,0,1.041666667,0
581046,2019-12-23T18:54:00Z,2019-12-27T14:13:07Z,SR-1615,High Rock Crusher Rd,Both Directions,NA,NA,35.08026533,-80.18737698,Road Impassable,Weather Event,1,None,High Rock Crusher Rd (SR 1615) is closed between NC 742 N and Ansonville Polkton Rd (SR 1418) due to high water at Lanes Creek.,NA,12/23/19,1,0,0,0,0,0,0,3.80494213,0
581047,2019-12-23T19:04:00Z,2019-12-25T20:04:00Z,SR-1404,German Hill Rd,Both Directions,NA,NA,35.00455993,-80.28184084,Road Impassable,Weather Event,1,None,German Hill Rd (SR 1404) is closed between Caudle Rd (SR 1402) and Gold Mine Ext (SR 1405) due to high water.,NA,12/23/19,1,0,0,0,0,0,0,2.041666667,0
581048,2019-12-23T19:09:00Z,2019-12-25T20:09:00Z,SR-1641,Brown Creek Church Rd,Both Directions,NA,NA,35.01950214,-80.10586894,Road Impassable,Weather Event,1,None,NA,NA,12/23/19,1,0,0,0,0,0,0,2.041666667,0
581049,2019-12-23T19:18:00Z,2019-12-25T20:18:00Z,SR-1634,Grassy Island Rd,Both Directions,NA,NA,35.07246927,-79.98292916,Cleared,Weather Event,1,None,Grassy Island Rd (SR 1634) is closed between NC 109 and Stanback Ferry Rd (SR 1703) due to high water.,NA,12/23/19,1,0,0,0,0,0,0,2.041666667,0
581050,2019-12-23T19:22:00Z,2019-12-25T20:22:00Z,SR-1650,Dennis Rd,Both Directions,NA,NA,35.06443887,-80.02455261,Cleared,Weather Event,1,None,Dennis Rd is closed between Pinkston River Rd (SR 1627) and NC 109 N due to high water.,NA,12/23/19,1,0,0,0,0,0,0,2.041666667,0
581052,2019-12-23T19:56:00Z,2019-12-25T20:56:00Z,SR-1230,Meltonville Church Rd,Both Directions,NA,NA,34.88147436,-80.30201932,Cleared,Weather Event,1,None,Meltonville Church Rd (SR-1230) is closed due to high water between White Store Rd (SR-1228) and Crowder Rd (SR-1231).,NA,12/23/19,1,0,0,0,0,0,0,2.041666667,0
581070,2019-12-23T22:51:00Z,2019-12-27T23:51:00Z,SR-1606,George Wright Rd,Both Directions,NA,NA,35.15333909,-80.24685516,Road Impassable,Weather Event,1,None,George Wright Rd is closed between Rocky Mount Church Rd (SR 1600) and Burnsville Church Rd (SR 1608) due to flooding and high water at Richardson Creek.,NA,12/23/19,1,0,0,0,0,0,0,4.041666667,0
581842,2020-01-12T01:24:00Z,2020-01-12T16:35:55Z,SR-1312,S Rugby Rd,Both Directions,SR-1309,Broyles Rd,35.35295721,-82.53609104,Road Closed,Road Obstruction,1,None,The road is closed due to downed trees in the roadway between SR-1309(Boyles Rd.) to US-64.,SHP Troop G__304,1/11/20,0,1,0,0,0,0,0,0.633275463,0
581854,2020-01-12T06:03:00Z,2020-01-14T07:03:00Z,SR-1540,Wilson Rd,Both Directions,NA,NA,35.25063058,-82.69906458,Road Closed,Weather Event,1,None,road cloesed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581855,2020-01-12T06:10:00Z,2020-01-14T07:10:00Z,SR-1110,Island Ford Rd,Both Directions,NA,NA,35.177817,-82.75535539,Road Closed,Weather Event,1,None,road closed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581856,2020-01-12T06:17:00Z,2020-01-14T07:17:00Z,SR-1207,Barclay Rd,Both Directions,NA,NA,35.1968656,-82.73036733,Road Closed,Weather Event,1,None,road closed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581857,2020-01-12T06:20:00Z,2020-01-14T07:20:00Z,SR-1109,Hannah Ford Rd,Both Directions,NA,NA,35.16329958,-82.79594142,Road Closed,Weather Event,1,None,road closed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581859,2020-01-12T06:27:00Z,2020-01-14T07:27:00Z,SR-1536,Cascade Lake Rd,Both Directions,NA,NA,35.23737452,-82.63339393,Road Closed,Weather Event,1,None,road closed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581860,2020-01-12T06:40:00Z,2020-01-14T07:40:00Z,SR-1518,Davidson River Rd,Both Directions,NA,NA,35.25656066,-82.69874104,Cleared,Weather Event,1,None,road closed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581861,2020-01-12T06:44:00Z,2020-01-14T07:44:00Z,SR-1127,Green Rd,Both Directions,NA,NA,35.18349645,-82.77542264,Cleared,Weather Event,1,None,road closed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581867,2020-01-12T05:00:00Z,2020-01-15T14:58:12Z,SR-1006,Organ Church Rd,Both Directions,NC-152,NC152,35.54664701,-80.45146947,Road Closed,Road Obstruction,1,None,Tree with power lines down in the roadway,NA,1/12/20,0,1,0,0,0,0,0,3.415416667,0
581868,2020-01-12T05:00:00Z,2020-01-15T14:59:18Z,SR-2373,Varnadore Rd,Both Directions,SR-2375,Gold Knob Rd,35.5785828,-80.3805045,Cleared,Road Obstruction,1,None,Tree down in road with power lines,NA,1/12/20,0,1,0,0,0,0,0,3.416180556,0
581869,2020-01-12T05:00:00Z,2020-01-15T14:58:35Z,SR-2320,Fisher Rd,Both Directions,SR-2328,Brooks Rd,35.55866809,-80.44192215,Cleared,Road Obstruction,1,None,"
Tree blocking road with power lines down",NA,1/12/20,0,1,0,0,0,0,0,3.41568287,0
581870,2020-01-12T05:00:00Z,2020-01-15T14:57:10Z,SR-1505,Mt Hope Church Rd,Both Directions,SR-1002,Old Concord Rd,35.56930539,-80.50750797,Cleared,Road Obstruction,1,None,Tree blocking road with power lines down,NA,1/12/20,0,1,0,0,0,0,0,3.414699074,0
581871,2020-01-12T05:00:00Z,2020-01-15T14:55:58Z,SR-2380,St Lukes Church Rd,Both Directions,US-52,US52,35.5943559,-80.4202238,Cleared,Road Obstruction,1,None,Tree blocking roadway with utlity lines,NA,1/12/20,0,1,0,0,0,0,0,3.413865741,0
581872,2020-01-12T12:57:00Z,2020-01-14T13:57:00Z,SR-1535,Merrill Ln,Both Directions,NA,NA,35.238059,-82.63727314,Cleared,Weather Event,1,None,road closed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581873,2020-01-12T12:58:00Z,2020-01-14T13:58:00Z,SR-1534,Hart Rd,Both Directions,NA,NA,35.24960122,-82.64370065,Road Closed,Weather Event,1,None,road closed due to high water,NA,1/12/20,1,0,0,0,0,0,0,2.041666667,0
581876,2020-01-12T15:50:00Z,2020-01-20T22:00:00Z,SR-1362,Anthony Creek Rd,Both Directions,NA,Rackett Creek Place,36.05912271,-81.73241825,Road Closed,Road Obstruction,1,None,Due to a bridge washout the road is closed.,290,1/12/20,1,0,0,0,0,0,0,8.256944444,0
581878,2020-01-12T18:34:00Z,2020-01-14T12:10:02Z,SR-1116,Watauga River Rd,Both Directions,SR-1173,Long St,36.23839072,-81.81553277,Road Closed,Weather Event,1,None,Flooding from the Watauga River.,NA,1/12/20,1,0,0,0,0,0,0,1.733356481,0
581906,2020-01-13T12:48:00Z,2020-01-13T20:00:00Z,SR-1508,Balfour Rd,Both Directions,US-25,Asheville Rd.,35.35270961,-82.46418144,Road Closed,Weather Event,1,None,Road is flooded from the weekend storms that hit the state,NA,1/13/20,1,0,0,0,0,0,0,0.3,0
581907,2020-01-13T12:53:00Z,2020-01-13T21:00:00Z,SR-1309,South Rugby Rd.,Both Directions,NC-191,Haywood Rd.,35.36329067,-82.53218388,Cleared,Weather Event,1,None,"This road is closed due to trees being in the power line along this road, approximately 7 poles have been affected.  Unknown when Duke Power will have this cleared.",NA,1/13/20,0,1,0,0,0,0,0,0.338194444,0
581908,2020-01-13T12:58:00Z,2020-01-13T19:00:00Z,SR-1141,Hidaway Cv,Both Directions,SR-1127,Kanuga Rd,35.28350056,-82.48296824,Cleared,Weather Event,1,None,"This raod is closed due to Power Lines down in Trees, unknown time to be cleared.",NA,1/13/20,0,1,0,0,0,0,0,0.251388889,0
581918,2020-01-13T14:29:00Z,2020-01-14T22:00:00Z,SR-1606,Double Springs Church Rd,Both Directions,SR-1605,Dale Woodie Rd,36.45299021,-81.3004636,Road Closed,Weather Event,1,None,Road is closed at Bridge number 343.  The approaches are washed out.  Crews will be there as quickly as possible to add stone and reopen.  No Detour assigned.,NA,1/13/20,1,0,0,0,0,0,0,1.313194444,0
581934,2020-01-13T18:51:00Z,2020-01-14T20:00:00Z,SR-1191,River Rd,Both Directions,SR-1191,Big Willow Rd,35.29815902,-82.56261566,Road Closed,Weather Event,1,None,River and Big Willow Rd. are flooded at the intersection of both.,NA,1/13/20,1,0,0,0,0,0,0,1.047916667,0
582533,2020-01-24T20:42:00Z,2020-01-26T21:42:00Z,SR-1535,Merrill Ln,Both Directions,NA,NA,35.23806589,-82.63724746,Cleared,Weather Event,1,None,road closed due to high water,NA,1/24/20,1,0,0,0,0,0,0,2.041666667,0
582534,2020-01-24T20:44:00Z,2020-01-26T21:44:00Z,SR-1536,Cascade Lake Rd,Both Directions,NA,NA,35.23775042,-82.63304176,Cleared,Weather Event,1,None,road closed due to high water,NA,1/24/20,1,0,0,0,0,0,0,2.041666667,0
582555,2020-01-25T01:51:00Z,2020-01-25T04:51:00Z,SR-1283,Cimarron Cir,Both Directions,SR-1193,Peppercorn Rd,35.23572597,-80.52748798,Road Closed,Weather Event,1,None,Road closed due to flooding.,NA,1/24/20,1,0,0,0,0,0,0,0.125,0
582563,2020-01-25T07:13:00Z,2020-02-07T05:00:00Z,SR-2610,Bowman Barrier rd,Both Directions,NA,NA,35.38883637,-80.42404752,Road Closed,Weather Event,153,2/6/20 Rain Event,Flooding due to rain,NA,2/6/20,1,0,0,0,1,0,0,12.90763889,0
582590,2020-01-26T07:32:00Z,2020-01-26T22:41:09Z,SR-2371,Old Cornwallis Rd,Both Directions,SR-1002,Rains Mill Road,35.47589555,-78.15107517,Cleared,Road Obstruction,1,None,The road reopened near Rains Mill Road.,266//SHP,1/26/20,1,1,0,0,0,0,0,0.631354167,0
582591,2020-01-26T08:33:00Z,2020-01-26T12:33:00Z,SR-2049,Forestville Rd,Both Directions,SR-2987,Granite Ridge Trl,35.86014571,-78.51324743,Road Closed,Road Obstruction,1,None,Forestville Road is closed near Granite Ridge Trail road due to a fallen tree.,279/Ral 911,1/26/20,0,1,0,0,0,0,0,0.166666667,0
582721,2020-01-28T23:04:00Z,2020-02-08T22:00:00Z,US-441,NA,Both Directions,US-19,Tsalagi Rd,35.47786872,-83.32041427,Road Closed,Weather Event,153,2/6/20 Rain Event,The road is closed from Cherokee to TN state line.,"270//NPS
",2/6/20,0,0,0,0,1,0,0,10.95555556,0
582945,2020-02-02T04:03:00Z,2020-02-02T22:00:00Z,US-19,Soco Road,Both Directions,NA,Blue Ridge Parkway,35.50696213,-83.1439462,Road Impassable,Weather Event,1,None,US-19 / Soco Road is closed in both directions near the Blue Ridge Parkway due to snow and ice.,JWC. Per SHP via 10-21. Maint is 10-17.,2/1/20,0,0,1,0,0,0,0,0.747916667,0
583181,2020-02-06T13:06:00Z,2020-02-09T17:00:00Z,SR-1353,Hooper Ln,Both Directions,NC-191,NA,35.38648175,-82.54641767,Cleared,Weather Event,153,2/6/20 Rain Event,Road is Flooded,NA,2/6/20,1,0,0,0,1,0,0,3.1625,0
583182,2020-02-06T13:09:00Z,2020-02-09T14:09:00Z,SR-1535,Merrill Ln,Both Directions,SR-1536,Cascade Lake Rd,35.23792402,-82.63652441,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road is closed.,NA,2/6/20,1,0,0,0,1,0,0,3.041666667,0
583184,2020-02-06T13:15:00Z,2020-02-09T14:15:00Z,SR-1536,Cascade Lake Rd,Both Directions,SR-1535,Merrill Ln,35.23647218,-82.63405027,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road is closed.,NA,2/6/20,1,0,0,0,1,0,0,3.041666667,0
583186,2020-02-06T13:29:00Z,2020-02-09T14:29:00Z,SR-1109,Hannah Ford Rd,Both Directions,SR-1195,Calvert Rd,35.16339201,-82.79635445,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road is closed,NA,2/6/20,1,0,0,0,1,0,0,3.041666667,0
583189,2020-02-06T13:33:00Z,2020-02-07T17:00:00Z,US-25,NA,Both Directions,US-176,NA,35.30856693,-82.45906253,Cleared,Weather Event,153,2/6/20 Rain Event,Road is Flooded,NA,2/6/20,1,0,0,0,1,0,0,1.14375,0
583192,2020-02-06T13:42:00Z,2020-02-09T14:42:00Z,SR-1127,Green Rd,Both Directions,SR-1109,Hannah Ford Rd,35.18318077,-82.77502216,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road is closed,NA,2/6/20,1,0,0,0,1,0,0,3.041666667,0
583195,2020-02-06T13:58:00Z,2020-02-09T14:58:00Z,SR-1110,Island Ford Rd,Both Directions,NA,NA,35.17793525,-82.75550076,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road is closed,NA,2/6/20,1,0,0,0,1,0,0,3.041666667,0
583196,2020-02-06T13:55:00Z,2020-03-06T23:00:00Z,SR-1386,Swan Creek Bypass,Both Directions,SR-1300,Cedarbrook Road,36.22281806,-80.86226734,Road Closed,Weather Event,153,2/6/20 Rain Event,Swan Creek Bypass is closed near the intersection of Cedarbrook Road due to emergency roadwork.,NA,2/6/20,0,0,0,0,1,0,0,29.37847222,0
583203,2020-02-06T14:41:00Z,2020-02-07T17:00:15Z,SR-1556,Forks Of Ivy,Both Directions,SR-1558,Turkey Branch Rd,35.7885632,-82.55441579,Cleared,Weather Event,153,2/6/20 Rain Event,SR 1556 - Forks of Ivy Road has reopened near the intersection of SR 1558 - Turkey Branch Road.,NA,2/6/20,1,0,0,0,1,0,0,1.096701389,0
583204,2020-02-06T14:46:00Z,2020-02-09T15:46:00Z,SR-1518,Davidson River Rd,Both Directions,SR-1504,Old Hendersonville Hwy,35.25619626,-82.69863597,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road is closed,NA,2/6/20,1,0,0,0,1,0,0,3.041666667,0
583207,2020-02-06T14:56:00Z,2020-02-07T21:05:07Z,SR-1338,Valley View Cir,Both Directions,NA,NA,35.92500773,-81.66287984,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,NA,2/6/20,1,0,0,0,1,0,0,1.256331019,0
583208,2020-02-06T14:58:00Z,2020-02-07T17:53:22Z,SR-1505,Riverside Dr,Both Directions,NA,NA,36.02642489,-81.49716949,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,NA,2/6/20,1,0,0,0,1,0,0,1.121782407,0
583209,2020-02-06T15:00:00Z,2020-02-07T21:04:36Z,SR-1331,Playmore Beach Rd,Both Directions,NA,NA,35.85025652,-81.64185048,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,NA,2/6/20,1,0,0,0,1,0,0,1.253194444,0
